2022-07-01 15:08:51,133:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:08:56,243:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:09:01,340:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:09:06,434:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:09:11,548:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:09:17,332:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:09:22,262:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:09:27,306:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:09:32,263:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:09:37,326:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:09:42,374:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:09:47,893:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:09:52,960:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:09:58,006:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:10:03,066:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:10:08,132:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:10:13,641:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:10:18,697:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:10:23,731:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:10:28,649:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:10:33,693:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:10:38,720:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:10:44,251:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:10:49,298:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:10:54,356:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:10:59,403:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:11:04,342:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:11:09,984:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:11:15,026:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:11:19,968:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:11:25,039:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:11:30,097:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:11:35,148:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:11:41,340:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:11:46,279:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:11:51,387:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:11:56,502:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:12:01,568:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:12:07,086:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:12:10,608:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/'AAPL'/bars 3 more time(s)...
2022-07-01 15:12:10,652:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:12:14,665:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/'AAPL'/bars 3 more time(s)...
